Month,Group,Reason,State,Count,record_type
2023-04-01,Interpersonal,Sexual abuse,ACT,38.0,individual_reason
2023-04-01,Interpersonal,Family and domestic violence,ACT,619.0,individual_reason
2023-04-01,Interpersonal,Non-family violence,ACT,56.0,individual_reason
2023-04-01,Health,Mental health issues,ACT,496.0,individual_reason
2023-04-01,Health,Medical issues,ACT,210.0,individual_reason
2023-04-01,Health,Problematic drug or substance use,ACT,168.0,individual_reason
2023-04-01,Health,Problematic alcohol use,ACT,65.0,individual_reason
2023-04-01,Other,Transition from custodial arrangements,ACT,60.0,individual_reason
2023-04-01,Other,Transition from foster care and child safety residential placements,ACT,17.0,individual_reason
2023-04-01,Other,Transition from other care arrangements,ACT,46.0,individual_reason
2023-04-01,Other,Discrimination including racial discrimination,ACT,14.0,individual_reason
2023-04-01,Other,Itinerant,ACT,11.0,individual_reason
2023-04-01,Other,Unable to return home due to environmental reasons,ACT,60.0,individual_reason
2023-04-01,Other,Disengagement with school or other education and training,ACT,15.0,individual_reason
2023-04-01,Other,Lack of family and/or community support,ACT,440.0,individual_reason
2023-04-01,Other,Other (not elsewhere classified),ACT,217.0,individual_reason
2023-04-01,COVID,COVID-19,ACT,22.0,individual_reason
2023-03-01,Accommodation,Housing crisis (e.g. eviction),ACT,758.0,individual_reason
2023-03-01,Accommodation,Inadequate or inappropriate dwelling conditions,ACT,629.0,individual_reason
2023-03-01,Accommodation,Previous accommodation ended,ACT,337.0,individual_reason
2023-03-01,Financial,Financial difficulties,ACT,774.0,individual_reason
2023-03-01,Financial,Housing affordability stress,ACT,853.0,individual_reason
2023-03-01,Financial,Employment difficulties,ACT,131.0,individual_reason
2023-03-01,Financial,Unemployment,ACT,247.0,individual_reason
2023-03-01,Financial,Problematic gambling,ACT,,individual_reason
2023-03-01,Interpersonal,Time out from family/other situation,ACT,252.0,individual_reason
2023-03-01,Interpersonal,Relationship/family breakdown,ACT,689.0,individual_reason
2023-03-01,Interpersonal,Sexual abuse,ACT,41.0,individual_reason
2023-03-01,Interpersonal,Family and domestic violence,ACT,668.0,individual_reason
2023-03-01,Interpersonal,Non-family violence,ACT,58.0,individual_reason
2023-03-01,Health,Mental health issues,ACT,520.0,individual_reason
2023-03-01,Health,Medical issues,ACT,213.0,individual_reason
2023-03-01,Health,Problematic drug or substance use,ACT,179.0,individual_reason
2023-03-01,Health,Problematic alcohol use,ACT,67.0,individual_reason
2023-03-01,Other,Transition from custodial arrangements,ACT,64.0,individual_reason
2023-03-01,Other,Transition from foster care and child safety residential placements,ACT,16.0,individual_reason
2023-03-01,Other,Transition from other care arrangements,ACT,43.0,individual_reason
2023-03-01,Other,Discrimination including racial discrimination,ACT,,individual_reason
2023-03-01,Other,Itinerant,ACT,17.0,individual_reason
2023-03-01,Other,Unable to return home due to environmental reasons,ACT,71.0,individual_reason
2023-03-01,Other,Disengagement with school or other education and training,ACT,11.0,individual_reason
2023-03-01,Other,Lack of family and/or community support,ACT,453.0,individual_reason
2023-03-01,Other,Other (not elsewhere classified),ACT,225.0,individual_reason
2023-03-01,COVID,COVID-19,ACT,23.0,individual_reason
2023-02-01,Accommodation,Housing crisis (e.g. eviction),ACT,740.0,individual_reason
2023-02-01,Accommodation,Inadequate or inappropriate dwelling conditions,ACT,627.0,individual_reason
2023-02-01,Accommodation,Previous accommodation ended,ACT,330.0,individual_reason
2023-02-01,Financial,Financial difficulties,ACT,748.0,individual_reason
2023-02-01,Financial,Housing affordability stress,ACT,847.0,individual_reason
2023-02-01,Financial,Employment difficulties,ACT,140.0,individual_reason
2023-02-01,Financial,Unemployment,ACT,260.0,individual_reason
2023-02-01,Financial,Problematic gambling,ACT,,individual_reason
2023-02-01,Interpersonal,Time out from family/other situation,ACT,246.0,individual_reason
2023-02-01,Interpersonal,Relationship/family breakdown,ACT,707.0,individual_reason
2023-02-01,Interpersonal,Sexual abuse,ACT,45.0,individual_reason
2023-02-01,Interpersonal,Family and domestic violence,ACT,681.0,individual_reason
2023-02-01,Interpersonal,Non-family violence,ACT,59.0,individual_reason
2023-02-01,Health,Mental health issues,ACT,519.0,individual_reason
2023-02-01,Health,Medical issues,ACT,218.0,individual_reason
2023-02-01,Health,Problematic drug or substance use,ACT,173.0,individual_reason
2023-02-01,Health,Problematic alcohol use,ACT,68.0,individual_reason
2023-02-01,Other,Transition from custodial arrangements,ACT,63.0,individual_reason
2023-02-01,Other,Transition from foster care and child safety residential placements,ACT,15.0,individual_reason
2023-02-01,Other,Transition from other care arrangements,ACT,38.0,individual_reason
2023-02-01,Other,Discrimination including racial discrimination,ACT,19.0,individual_reason
2023-02-01,Other,Itinerant,ACT,24.0,individual_reason
2023-02-01,Other,Unable to return home due to environmental reasons,ACT,69.0,individual_reason
2023-02-01,Other,Disengagement with school or other education and training,ACT,13.0,individual_reason
2023-02-01,Other,Lack of family and/or community support,ACT,439.0,individual_reason
2023-02-01,Other,Other (not elsewhere classified),ACT,223.0,individual_reason
2023-02-01,COVID,COVID-19,ACT,23.0,individual_reason
2023-01-01,Accommodation,Housing crisis (e.g. eviction),ACT,735.0,individual_reason
2023-01-01,Accommodation,Inadequate or inappropriate dwelling conditions,ACT,638.0,individual_reason
2023-01-01,Accommodation,Previous accommodation ended,ACT,344.0,individual_reason
2023-01-01,Financial,Financial difficulties,ACT,781.0,individual_reason
2023-01-01,Financial,Housing affordability stress,ACT,859.0,individual_reason
2023-01-01,Financial,Employment difficulties,ACT,147.0,individual_reason
2023-01-01,Financial,Unemployment,ACT,258.0,individual_reason
2023-01-01,Financial,Problematic gambling,ACT,,individual_reason
2023-01-01,Interpersonal,Time out from family/other situation,ACT,239.0,individual_reason
2023-01-01,Interpersonal,Relationship/family breakdown,ACT,740.0,individual_reason
2023-01-01,Interpersonal,Sexual abuse,ACT,47.0,individual_reason
2023-01-01,Interpersonal,Family and domestic violence,ACT,709.0,individual_reason
2023-01-01,Interpersonal,Non-family violence,ACT,57.0,individual_reason
2023-01-01,Health,Mental health issues,ACT,487.0,individual_reason
2023-01-01,Health,Medical issues,ACT,211.0,individual_reason
2023-01-01,Health,Problematic drug or substance use,ACT,171.0,individual_reason
2023-01-01,Health,Problematic alcohol use,ACT,67.0,individual_reason
2023-01-01,Other,Transition from custodial arrangements,ACT,58.0,individual_reason
2023-01-01,Other,Transition from foster care and child safety residential placements,ACT,17.0,individual_reason
2023-01-01,Other,Transition from other care arrangements,ACT,40.0,individual_reason
2023-01-01,Other,Discrimination including racial discrimination,ACT,19.0,individual_reason
2023-01-01,Other,Itinerant,ACT,30.0,individual_reason
2023-01-01,Other,Unable to return home due to environmental reasons,ACT,73.0,individual_reason
2023-01-01,Other,Disengagement with school or other education and training,ACT,13.0,individual_reason
2023-01-01,Other,Lack of family and/or community support,ACT,461.0,individual_reason
2023-01-01,Other,Other (not elsewhere classified),ACT,233.0,individual_reason
2023-01-01,COVID,COVID-19,ACT,24.0,individual_reason
2022-12-01,Accommodation,Housing crisis (e.g. eviction),ACT,726.0,individual_reason
2022-12-01,Accommodation,Inadequate or inappropriate dwelling conditions,ACT,613.0,individual_reason
2022-12-01,Accommodation,Previous accommodation ended,ACT,318.0,individual_reason
2022-12-01,Financial,Financial difficulties,ACT,775.0,individual_reason
2022-12-01,Financial,Housing affordability stress,ACT,830.0,individual_reason
2022-12-01,Financial,Employment difficulties,ACT,143.0,individual_reason
2022-12-01,Financial,Unemployment,ACT,234.0,individual_reason
2022-12-01,Financial,Problematic gambling,ACT,,individual_reason
2022-12-01,Interpersonal,Time out from family/other situation,ACT,224.0,individual_reason
2022-12-01,Interpersonal,Relationship/family breakdown,ACT,738.0,individual_reason
2022-12-01,Interpersonal,Sexual abuse,ACT,45.0,individual_reason
2022-12-01,Interpersonal,Family and domestic violence,ACT,711.0,individual_reason
2022-12-01,Interpersonal,Non-family violence,ACT,53.0,individual_reason
2022-12-01,Health,Mental health issues,ACT,470.0,individual_reason
2022-12-01,Health,Medical issues,ACT,193.0,individual_reason
2022-12-01,Health,Problematic drug or substance use,ACT,161.0,individual_reason
2022-12-01,Health,Problematic alcohol use,ACT,67.0,individual_reason
2022-12-01,Other,Transition from custodial arrangements,ACT,59.0,individual_reason
2022-12-01,Other,Transition from foster care and child safety residential placements,ACT,15.0,individual_reason
2022-12-01,Other,Transition from other care arrangements,ACT,39.0,individual_reason
2022-12-01,Other,Discrimination including racial discrimination,ACT,19.0,individual_reason
2022-12-01,Other,Itinerant,ACT,27.0,individual_reason
2022-12-01,Other,Unable to return home due to environmental reasons,ACT,71.0,individual_reason
2022-12-01,Other,Disengagement with school or other education and training,ACT,18.0,individual_reason
2022-12-01,Other,Lack of family and/or community support,ACT,452.0,individual_reason
2022-12-01,Other,Other (not elsewhere classified),ACT,238.0,individual_reason
2022-12-01,COVID,COVID-19,ACT,24.0,individual_reason
2022-11-01,Accommodation,Housing crisis (e.g. eviction),ACT,764.0,individual_reason
2022-11-01,Accommodation,Inadequate or inappropriate dwelling conditions,ACT,657.0,individual_reason
2022-11-01,Accommodation,Previous accommodation ended,ACT,323.0,individual_reason
2022-11-01,Financial,Financial difficulties,ACT,826.0,individual_reason
2022-11-01,Financial,Housing affordability stress,ACT,877.0,individual_reason
2022-11-01,Financial,Employment difficulties,ACT,150.0,individual_reason
2022-11-01,Financial,Unemployment,ACT,255.0,individual_reason
2022-11-01,Financial,Problematic gambling,ACT,,individual_reason
2022-11-01,Interpersonal,Time out from family/other situation,ACT,248.0,individual_reason
2022-11-01,Interpersonal,Relationship/family breakdown,ACT,758.0,individual_reason
2022-11-01,Interpersonal,Sexual abuse,ACT,47.0,individual_reason
2022-11-01,Interpersonal,Family and domestic violence,ACT,732.0,individual_reason
2022-11-01,Interpersonal,Non-family violence,ACT,59.0,individual_reason
2022-11-01,Health,Mental health issues,ACT,498.0,individual_reason
2022-11-01,Health,Medical issues,ACT,219.0,individual_reason
2022-11-01,Health,Problematic drug or substance use,ACT,167.0,individual_reason
2022-11-01,Health,Problematic alcohol use,ACT,71.0,individual_reason
2022-11-01,Other,Transition from custodial arrangements,ACT,60.0,individual_reason
2022-11-01,Other,Transition from foster care and child safety residential placements,ACT,15.0,individual_reason
2022-11-01,Other,Transition from other care arrangements,ACT,39.0,individual_reason
2022-11-01,Other,Discrimination including racial discrimination,ACT,26.0,individual_reason
2022-11-01,Other,Itinerant,ACT,25.0,individual_reason
2022-11-01,Other,Unable to return home due to environmental reasons,ACT,75.0,individual_reason
2022-11-01,Other,Disengagement with school or other education and training,ACT,18.0,individual_reason
2022-11-01,Other,Lack of family and/or community support,ACT,464.0,individual_reason
2022-11-01,Other,Other (not elsewhere classified),ACT,236.0,individual_reason
2022-11-01,COVID,COVID-19,ACT,28.0,individual_reason
2022-10-01,Accommodation,Housing crisis (e.g. eviction),ACT,754.0,individual_reason
2022-10-01,Accommodation,Inadequate or inappropriate dwelling conditions,ACT,627.0,individual_reason
2022-10-01,Accommodation,Previous accommodation ended,ACT,330.0,individual_reason
2022-10-01,Financial,Financial difficulties,ACT,799.0,individual_reason
2022-10-01,Financial,Housing affordability stress,ACT,847.0,individual_reason
2022-10-01,Financial,Employment difficulties,ACT,139.0,individual_reason
2022-10-01,Financial,Unemployment,ACT,264.0,individual_reason
2022-10-01,Financial,Problematic gambling,ACT,,individual_reason
2022-10-01,Interpersonal,Time out from family/other situation,ACT,245.0,individual_reason
2022-10-01,Interpersonal,Relationship/family breakdown,ACT,734.0,individual_reason
2022-10-01,Interpersonal,Sexual abuse,ACT,36.0,individual_reason
2022-10-01,Interpersonal,Family and domestic violence,ACT,702.0,individual_reason
2022-10-01,Interpersonal,Non-family violence,ACT,55.0,individual_reason
2022-10-01,Health,Mental health issues,ACT,478.0,individual_reason
2022-10-01,Health,Medical issues,ACT,205.0,individual_reason
2022-10-01,Health,Problematic drug or substance use,ACT,172.0,individual_reason
2022-10-01,Health,Problematic alcohol use,ACT,76.0,individual_reason
2022-10-01,Other,Transition from custodial arrangements,ACT,57.0,individual_reason
2022-10-01,Other,Transition from foster care and child safety residential placements,ACT,15.0,individual_reason
2022-10-01,Other,Transition from other care arrangements,ACT,41.0,individual_reason
2022-10-01,Other,Discrimination including racial discrimination,ACT,24.0,individual_reason
2022-10-01,Other,Itinerant,ACT,23.0,individual_reason
2022-10-01,Other,Unable to return home due to environmental reasons,ACT,80.0,individual_reason
2022-10-01,Other,Disengagement with school or other education and training,ACT,17.0,individual_reason
2022-10-01,Other,Lack of family and/or community support,ACT,443.0,individual_reason
2022-10-01,Other,Other (not elsewhere classified),ACT,236.0,individual_reason
2022-10-01,COVID,COVID-19,ACT,28.0,individual_reason
2022-09-01,Accommodation,Housing crisis (e.g. eviction),ACT,754.0,individual_reason
2022-09-01,Accommodation,Inadequate or inappropriate dwelling conditions,ACT,657.0,individual_reason
2022-09-01,Accommodation,Previous accommodation ended,ACT,336.0,individual_reason
2022-09-01,Financial,Financial difficulties,ACT,806.0,individual_reason
2022-09-01,Financial,Housing affordability stress,ACT,853.0,individual_reason
2022-09-01,Financial,Employment difficulties,ACT,136.0,individual_reason
2022-09-01,Financial,Unemployment,ACT,280.0,individual_reason
2022-09-01,Financial,Problematic gambling,ACT,8.0,individual_reason
2022-09-01,Interpersonal,Time out from family/other situation,ACT,239.0,individual_reason
2022-09-01,Interpersonal,Relationship/family breakdown,ACT,732.0,individual_reason
2022-09-01,Interpersonal,Sexual abuse,ACT,36.0,individual_reason
2022-09-01,Interpersonal,Family and domestic violence,ACT,688.0,individual_reason
2022-09-01,Interpersonal,Non-family violence,ACT,54.0,individual_reason
2022-09-01,Health,Mental health issues,ACT,493.0,individual_reason
2022-09-01,Health,Medical issues,ACT,208.0,individual_reason
2022-09-01,Health,Problematic drug or substance use,ACT,175.0,individual_reason
2022-09-01,Health,Problematic alcohol use,ACT,69.0,individual_reason
2022-09-01,Other,Transition from custodial arrangements,ACT,63.0,individual_reason
2022-09-01,Other,Transition from foster care and child safety residential placements,ACT,15.0,individual_reason
2022-09-01,Other,Transition from other care arrangements,ACT,41.0,individual_reason
2022-09-01,Other,Discrimination including racial discrimination,ACT,23.0,individual_reason
2022-09-01,Other,Itinerant,ACT,28.0,individual_reason
2022-09-01,Other,Unable to return home due to environmental reasons,ACT,81.0,individual_reason
2022-09-01,Other,Disengagement with school or other education and training,ACT,15.0,individual_reason
2022-09-01,Other,Lack of family and/or community support,ACT,451.0,individual_reason
2022-09-01,Other,Other (not elsewhere classified),ACT,231.0,individual_reason
2022-09-01,COVID,COVID-19,ACT,32.0,individual_reason
2022-08-01,Accommodation,Housing crisis (e.g. eviction),ACT,748.0,individual_reason
2022-08-01,Accommodation,Inadequate or inappropriate dwelling conditions,ACT,641.0,individual_reason
2022-08-01,Accommodation,Previous accommodation ended,ACT,354.0,individual_reason
2022-08-01,Financial,Financial difficulties,ACT,816.0,individual_reason
2022-08-01,Financial,Housing affordability stress,ACT,852.0,individual_reason
2022-08-01,Financial,Employment difficulties,ACT,129.0,individual_reason
2022-08-01,Financial,Unemployment,ACT,288.0,individual_reason
2022-08-01,Financial,Problematic gambling,ACT,7.0,individual_reason
2022-08-01,Interpersonal,Time out from family/other situation,ACT,246.0,individual_reason
2022-08-01,Interpersonal,Relationship/family breakdown,ACT,738.0,individual_reason
2022-08-01,Interpersonal,Sexual abuse,ACT,41.0,individual_reason
2022-08-01,Interpersonal,Family and domestic violence,ACT,679.0,individual_reason
2022-08-01,Interpersonal,Non-family violence,ACT,56.0,individual_reason
2022-08-01,Health,Mental health issues,ACT,513.0,individual_reason
2022-08-01,Health,Medical issues,ACT,220.0,individual_reason
2022-08-01,Health,Problematic drug or substance use,ACT,170.0,individual_reason
2022-08-01,Health,Problematic alcohol use,ACT,67.0,individual_reason
2022-08-01,Other,Transition from custodial arrangements,ACT,60.0,individual_reason
2022-08-01,Other,Transition from foster care and child safety residential placements,ACT,16.0,individual_reason
2022-08-01,Other,Transition from other care arrangements,ACT,48.0,individual_reason
2022-08-01,Other,Discrimination including racial discrimination,ACT,23.0,individual_reason
2022-08-01,Other,Itinerant,ACT,39.0,individual_reason
2022-08-01,Other,Unable to return home due to environmental reasons,ACT,88.0,individual_reason
2022-08-01,Other,Disengagement with school or other education and training,ACT,14.0,individual_reason
2022-08-01,Other,Lack of family and/or community support,ACT,462.0,individual_reason
2022-08-01,Other,Other (not elsewhere classified),ACT,227.0,individual_reason
2022-08-01,COVID,COVID-19,ACT,33.0,individual_reason
2022-07-01,Accommodation,Housing crisis (e.g. eviction),ACT,732.0,individual_reason
2022-07-01,Accommodation,Inadequate or inappropriate dwelling conditions,ACT,619.0,individual_reason
2022-07-01,Accommodation,Previous accommodation ended,ACT,355.0,individual_reason
2022-07-01,Financial,Financial difficulties,ACT,802.0,individual_reason
2022-07-01,Financial,Housing affordability stress,ACT,845.0,individual_reason
2022-07-01,Financial,Employment difficulties,ACT,127.0,individual_reason
2022-07-01,Financial,Unemployment,ACT,284.0,individual_reason
2022-07-01,Financial,Problematic gambling,ACT,8.0,individual_reason
2022-07-01,Interpersonal,Time out from family/other situation,ACT,233.0,individual_reason
2022-07-01,Interpersonal,Relationship/family breakdown,ACT,733.0,individual_reason
2022-07-01,Interpersonal,Sexual abuse,ACT,38.0,individual_reason
2022-07-01,Interpersonal,Family and domestic violence,ACT,671.0,individual_reason
2022-07-01,Interpersonal,Non-family violence,ACT,56.0,individual_reason
2022-07-01,Health,Mental health issues,ACT,493.0,individual_reason
2022-07-01,Health,Medical issues,ACT,206.0,individual_reason
2022-07-01,Health,Problematic drug or substance use,ACT,173.0,individual_reason
2022-07-01,Health,Problematic alcohol use,ACT,72.0,individual_reason
2022-07-01,Other,Transition from custodial arrangements,ACT,52.0,individual_reason
2022-07-01,Other,Transition from foster care and child safety residential placements,ACT,14.0,individual_reason
2022-07-01,Other,Transition from other care arrangements,ACT,44.0,individual_reason
2022-07-01,Other,Discrimination including racial discrimination,ACT,23.0,individual_reason
2022-07-01,Other,Itinerant,ACT,46.0,individual_reason
2022-07-01,Other,Unable to return home due to environmental reasons,ACT,85.0,individual_reason
2022-07-01,Other,Disengagement with school or other education and training,ACT,14.0,individual_reason
2022-07-01,Other,Lack of family and/or community support,ACT,477.0,individual_reason
2022-07-01,Other,Other (not elsewhere classified),ACT,204.0,individual_reason
2022-07-01,COVID,COVID-19,ACT,38.0,individual_reason
2022-06-01,Accommodation,Housing crisis (e.g. eviction),ACT,670.0,individual_reason
2022-06-01,Accommodation,Inadequate or inappropriate dwelling conditions,ACT,620.0,individual_reason
2022-06-01,Accommodation,Previous accommodation ended,ACT,369.0,individual_reason
2022-06-01,Financial,Financial difficulties,ACT,789.0,individual_reason
2022-06-01,Financial,Housing affordability stress,ACT,805.0,individual_reason
2022-06-01,Financial,Employment difficulties,ACT,124.0,individual_reason
2022-06-01,Financial,Unemployment,ACT,276.0,individual_reason
2022-06-01,Financial,Problematic gambling,ACT,7.0,individual_reason
2022-06-01,Interpersonal,Time out from family/other situation,ACT,236.0,individual_reason
2022-06-01,Interpersonal,Relationship/family breakdown,ACT,711.0,individual_reason
2022-06-01,Interpersonal,Sexual abuse,ACT,38.0,individual_reason
2022-06-01,Interpersonal,Family and domestic violence,ACT,664.0,individual_reason
2022-06-01,Interpersonal,Non-family violence,ACT,59.0,individual_reason
2022-06-01,Health,Mental health issues,ACT,492.0,individual_reason
2022-06-01,Health,Medical issues,ACT,209.0,individual_reason
2022-06-01,Health,Problematic drug or substance use,ACT,160.0,individual_reason
2022-06-01,Health,Problematic alcohol use,ACT,72.0,individual_reason
2022-06-01,Other,Transition from custodial arrangements,ACT,51.0,individual_reason
2022-06-01,Other,Transition from foster care and child safety residential placements,ACT,13.0,individual_reason
2022-06-01,Other,Transition from other care arrangements,ACT,42.0,individual_reason
2022-06-01,Other,Discrimination including racial discrimination,ACT,26.0,individual_reason
2022-06-01,Other,Itinerant,ACT,49.0,individual_reason
2022-06-01,Other,Unable to return home due to environmental reasons,ACT,91.0,individual_reason
2022-06-01,Other,Disengagement with school or other education and training,ACT,17.0,individual_reason
2022-06-01,Other,Lack of family and/or community support,ACT,474.0,individual_reason
2022-06-01,Other,Other (not elsewhere classified),ACT,197.0,individual_reason
2022-06-01,COVID,COVID-19,ACT,39.0,individual_reason
2022-05-01,Accommodation,Housing crisis (e.g. eviction),ACT,663.0,individual_reason
2022-05-01,Accommodation,Inadequate or inappropriate dwelling conditions,ACT,604.0,individual_reason
2022-05-01,Accommodation,Previous accommodation ended,ACT,366.0,individual_reason
2022-05-01,Financial,Financial difficulties,ACT,781.0,individual_reason
2022-05-01,Financial,Housing affordability stress,ACT,783.0,individual_reason
2022-05-01,Financial,Employment difficulties,ACT,126.0,individual_reason
2022-05-01,Financial,Unemployment,ACT,253.0,individual_reason
2022-05-01,Financial,Problematic gambling,ACT,7.0,individual_reason
2022-05-01,Interpersonal,Time out from family/other situation,ACT,223.0,individual_reason
2022-05-01,Interpersonal,Relationship/family breakdown,ACT,701.0,individual_reason
2022-05-01,Interpersonal,Sexual abuse,ACT,36.0,individual_reason
2022-05-01,Interpersonal,Family and domestic violence,ACT,656.0,individual_reason
2022-05-01,Interpersonal,Non-family violence,ACT,59.0,individual_reason
2022-05-01,Health,Mental health issues,ACT,458.0,individual_reason
2022-05-01,Health,Medical issues,ACT,203.0,individual_reason
2022-05-01,Health,Problematic drug or substance use,ACT,158.0,individual_reason
2022-05-01,Health,Problematic alcohol use,ACT,69.0,individual_reason
2022-05-01,Other,Transition from custodial arrangements,ACT,50.0,individual_reason
2022-05-01,Other,Transition from foster care and child safety residential placements,ACT,15.0,individual_reason
2022-05-01,Other,Transition from other care arrangements,ACT,42.0,individual_reason
2022-05-01,Other,Discrimination including racial discrimination,ACT,25.0,individual_reason
2022-05-01,Other,Itinerant,ACT,42.0,individual_reason
2022-05-01,Other,Unable to return home due to environmental reasons,ACT,82.0,individual_reason
2022-05-01,Other,Disengagement with school or other education and training,ACT,16.0,individual_reason
2022-05-01,Other,Lack of family and/or community support,ACT,466.0,individual_reason
2022-05-01,Other,Other (not elsewhere classified),ACT,194.0,individual_reason
2022-05-01,COVID,COVID-19,ACT,40.0,individual_reason
2022-04-01,Accommodation,Housing crisis (e.g. eviction),ACT,654.0,individual_reason
2022-04-01,Accommodation,Inadequate or inappropriate dwelling conditions,ACT,597.0,individual_reason
2022-04-01,Accommodation,Previous accommodation ended,ACT,367.0,individual_reason
2022-04-01,Financial,Financial difficulties,ACT,776.0,individual_reason
2022-04-01,Financial,Housing affordability stress,ACT,776.0,individual_reason
2022-04-01,Financial,Employment difficulties,ACT,133.0,individual_reason
2022-04-01,Financial,Unemployment,ACT,266.0,individual_reason
2022-04-01,Financial,Problematic gambling,ACT,7.0,individual_reason
2022-04-01,Interpersonal,Time out from family/other situation,ACT,210.0,individual_reason
2022-04-01,Interpersonal,Relationship/family breakdown,ACT,696.0,individual_reason
2022-04-01,Interpersonal,Sexual abuse,ACT,35.0,individual_reason
2022-04-01,Interpersonal,Family and domestic violence,ACT,657.0,individual_reason
2022-04-01,Interpersonal,Non-family violence,ACT,59.0,individual_reason
2022-04-01,Health,Mental health issues,ACT,461.0,individual_reason
2022-04-01,Health,Medical issues,ACT,219.0,individual_reason
2022-04-01,Health,Problematic drug or substance use,ACT,157.0,individual_reason
2022-04-01,Health,Problematic alcohol use,ACT,70.0,individual_reason
2022-04-01,Other,Transition from custodial arrangements,ACT,45.0,individual_reason
2022-04-01,Other,Transition from foster care and child safety residential placements,ACT,15.0,individual_reason
2022-04-01,Other,Transition from other care arrangements,ACT,43.0,individual_reason
2022-04-01,Other,Discrimination including racial discrimination,ACT,24.0,individual_reason
2022-04-01,Other,Itinerant,ACT,39.0,individual_reason
2022-04-01,Other,Unable to return home due to environmental reasons,ACT,76.0,individual_reason
2022-04-01,Other,Disengagement with school or other education and training,ACT,14.0,individual_reason
2022-04-01,Other,Lack of family and/or community support,ACT,440.0,individual_reason
2022-04-01,Other,Other (not elsewhere classified),ACT,195.0,individual_reason
2022-04-01,COVID,COVID-19,ACT,40.0,individual_reason
2022-03-01,Accommodation,Housing crisis (e.g. eviction),ACT,686.0,individual_reason
2022-03-01,Accommodation,Inadequate or inappropriate dwelling conditions,ACT,646.0,individual_reason
2022-03-01,Accommodation,Previous accommodation ended,ACT,398.0,individual_reason
2022-03-01,Financial,Financial difficulties,ACT,783.0,individual_reason
2022-03-01,Financial,Housing affordability stress,ACT,771.0,individual_reason
2022-03-01,Financial,Employment difficulties,ACT,140.0,individual_reason
2022-03-01,Financial,Unemployment,ACT,287.0,individual_reason
2022-03-01,Financial,Problematic gambling,ACT,7.0,individual_reason
2022-03-01,Interpersonal,Time out from family/other situation,ACT,214.0,individual_reason
2022-03-01,Interpersonal,Relationship/family breakdown,ACT,705.0,individual_reason
2022-03-01,Interpersonal,Sexual abuse,ACT,30.0,individual_reason
2022-03-01,Interpersonal,Family and domestic violence,ACT,671.0,individual_reason
2022-03-01,Interpersonal,Non-family violence,ACT,51.0,individual_reason
2022-03-01,Health,Mental health issues,ACT,471.0,individual_reason
2022-03-01,Health,Medical issues,ACT,228.0,individual_reason
2022-03-01,Health,Problematic drug or substance use,ACT,161.0,individual_reason
2022-03-01,Health,Problematic alcohol use,ACT,67.0,individual_reason
2022-03-01,Other,Transition from custodial arrangements,ACT,46.0,individual_reason
2022-03-01,Other,Transition from foster care and child safety residential placements,ACT,14.0,individual_reason
2022-03-01,Other,Transition from other care arrangements,ACT,46.0,individual_reason
2022-03-01,Other,Discrimination including racial discrimination,ACT,24.0,individual_reason
2022-03-01,Other,Itinerant,ACT,41.0,individual_reason
2022-03-01,Other,Unable to return home due to environmental reasons,ACT,80.0,individual_reason
2022-03-01,Other,Disengagement with school or other education and training,ACT,14.0,individual_reason
2022-03-01,Other,Lack of family and/or community support,ACT,465.0,individual_reason
2022-03-01,Other,Other (not elsewhere classified),ACT,198.0,individual_reason
2022-03-01,COVID,COVID-19,ACT,40.0,individual_reason
2022-02-01,Accommodation,Housing crisis (e.g. eviction),ACT,672.0,individual_reason
2022-02-01,Accommodation,Inadequate or inappropriate dwelling conditions,ACT,654.0,individual_reason
2022-02-01,Accommodation,Previous accommodation ended,ACT,400.0,individual_reason
2022-02-01,Financial,Financial difficulties,ACT,750.0,individual_reason
2022-02-01,Financial,Housing affordability stress,ACT,720.0,individual_reason
2022-02-01,Financial,Employment difficulties,ACT,139.0,individual_reason
2022-02-01,Financial,Unemployment,ACT,304.0,individual_reason
2022-02-01,Financial,Problematic gambling,ACT,6.0,individual_reason
2022-02-01,Interpersonal,Time out from family/other situation,ACT,223.0,individual_reason
2022-02-01,Interpersonal,Relationship/family breakdown,ACT,706.0,individual_reason
2022-02-01,Interpersonal,Sexual abuse,ACT,28.0,individual_reason
2022-02-01,Interpersonal,Family and domestic violence,ACT,679.0,individual_reason
2022-02-01,Interpersonal,Non-family violence,ACT,48.0,individual_reason
2022-02-01,Health,Mental health issues,ACT,472.0,individual_reason
2022-02-01,Health,Medical issues,ACT,222.0,individual_reason
2022-02-01,Health,Problematic drug or substance use,ACT,157.0,individual_reason
2022-02-01,Health,Problematic alcohol use,ACT,67.0,individual_reason
2022-02-01,Other,Transition from custodial arrangements,ACT,45.0,individual_reason
2022-02-01,Other,Transition from foster care and child safety residential placements,ACT,14.0,individual_reason
2022-02-01,Other,Transition from other care arrangements,ACT,42.0,individual_reason
2022-02-01,Other,Discrimination including racial discrimination,ACT,32.0,individual_reason
2022-02-01,Other,Itinerant,ACT,33.0,individual_reason
2022-02-01,Other,Unable to return home due to environmental reasons,ACT,79.0,individual_reason
2022-02-01,Other,Disengagement with school or other education and training,ACT,16.0,individual_reason
2022-02-01,Other,Lack of family and/or community support,ACT,484.0,individual_reason
