Month,Client_Group,State,Count
2020-11-01,Nights in emergency accommodation,NSW,41180.0
2020-11-01,Emergency accommodation,NSW,2243.0
2020-11-01,Homeless,NSW,10809.0
2020-11-01,At risk of homelessness,NSW,12461.0
2020-10-01,Indigenous,NSW,7281.0
2020-10-01,FDV,NSW,8366.0
2020-10-01,Mental health,NSW,8215.0
2020-10-01,Drug or alcohol issues,NSW,2110.0
2020-10-01,Financial assistance for accommodation,NSW,180.0
2020-10-01,Nights in emergency accommodation,NSW,41478.0
2020-10-01,Emergency accommodation,NSW,2185.0
2020-10-01,Homeless,NSW,10707.0
2020-10-01,At risk of homelessness,NSW,12204.0
2020-09-01,Indigenous,NSW,7134.0
2020-09-01,FDV,NSW,8287.0
2020-09-01,Mental health,NSW,8239.0
2020-09-01,Drug or alcohol issues,NSW,2108.0
2020-09-01,Financial assistance for accommodation,NSW,167.0
2020-09-01,Nights in emergency accommodation,NSW,41650.0
2020-09-01,Emergency accommodation,NSW,2135.0
2020-09-01,Homeless,NSW,10691.0
2020-09-01,At risk of homelessness,NSW,12155.0
2020-08-01,Indigenous,NSW,6793.0
2020-08-01,FDV,NSW,8006.0
2020-08-01,Mental health,NSW,7964.0
2020-08-01,Drug or alcohol issues,NSW,2059.0
2020-08-01,Financial assistance for accommodation,NSW,157.0
2020-08-01,Nights in emergency accommodation,NSW,41458.0
2020-08-01,Emergency accommodation,NSW,2088.0
2020-08-01,Homeless,NSW,10233.0
2020-08-01,At risk of homelessness,NSW,11708.0
2020-07-01,Indigenous,NSW,6565.0
2020-07-01,FDV,NSW,7938.0
2020-07-01,Mental health,NSW,7953.0
2020-07-01,Drug or alcohol issues,NSW,2054.0
2020-07-01,Financial assistance for accommodation,NSW,156.0
2020-07-01,Nights in emergency accommodation,NSW,41446.0
2020-07-01,Emergency accommodation,NSW,2061.0
2020-07-01,Homeless,NSW,10185.0
2020-07-01,At risk of homelessness,NSW,11783.0
2020-06-01,Indigenous,NSW,6735.0
2020-06-01,FDV,NSW,8107.0
2020-06-01,Mental health,NSW,7980.0
2020-06-01,Drug or alcohol issues,NSW,2037.0
2020-06-01,Financial assistance for accommodation,NSW,172.0
2020-06-01,Nights in emergency accommodation,NSW,38784.0
2020-06-01,Emergency accommodation,NSW,1989.0
2020-06-01,Homeless,NSW,10407.0
2020-06-01,At risk of homelessness,NSW,11944.0
2020-05-01,Indigenous,NSW,6564.0
2020-05-01,FDV,NSW,7898.0
2020-05-01,Mental health,NSW,7735.0
2020-05-01,Drug or alcohol issues,NSW,1989.0
2020-05-01,Financial assistance for accommodation,NSW,147.0
2020-05-01,Nights in emergency accommodation,NSW,39512.0
2020-05-01,Emergency accommodation,NSW,1920.0
2020-05-01,Homeless,NSW,10290.0
2020-05-01,At risk of homelessness,NSW,11635.0
2020-04-01,Indigenous,NSW,6496.0
2020-04-01,FDV,NSW,7814.0
2020-04-01,Mental health,NSW,7620.0
2020-04-01,Drug or alcohol issues,NSW,1956.0
2020-04-01,Financial assistance for accommodation,NSW,173.0
2020-04-01,Nights in emergency accommodation,NSW,38884.0
2020-04-01,Emergency accommodation,NSW,1964.0
2020-04-01,Homeless,NSW,10094.0
2020-04-01,At risk of homelessness,NSW,11866.0
2020-03-01,Indigenous,NSW,6960.0
2020-03-01,FDV,NSW,8056.0
2020-03-01,Mental health,NSW,7835.0
2020-03-01,Drug or alcohol issues,NSW,2013.0
2020-03-01,Financial assistance for accommodation,NSW,205.0
2020-03-01,Nights in emergency accommodation,NSW,49506.0
2020-03-01,Emergency accommodation,NSW,2490.0
2020-03-01,Homeless,NSW,10385.0
2020-03-01,At risk of homelessness,NSW,12650.0
2020-02-01,Indigenous,NSW,6900.0
2020-02-01,FDV,NSW,7998.0
2020-02-01,Mental health,NSW,7757.0
2020-02-01,Drug or alcohol issues,NSW,2099.0
2020-02-01,Financial assistance for accommodation,NSW,186.0
2020-02-01,Nights in emergency accommodation,NSW,47946.0
2020-02-01,Emergency accommodation,NSW,2609.0
2020-02-01,Homeless,NSW,10428.0
2020-02-01,At risk of homelessness,NSW,12269.0
2020-01-01,Indigenous,NSW,6682.0
2020-01-01,FDV,NSW,7893.0
2020-01-01,Mental health,NSW,7722.0
2020-01-01,Drug or alcohol issues,NSW,2066.0
2020-01-01,Financial assistance for accommodation,NSW,211.0
2020-01-01,Nights in emergency accommodation,NSW,49702.0
2020-01-01,Emergency accommodation,NSW,2602.0
2020-01-01,Homeless,NSW,10172.0
2020-01-01,At risk of homelessness,NSW,12018.0
2019-12-01,Indigenous,NSW,6362.0
2019-12-01,FDV,NSW,7321.0
2019-12-01,Mental health,NSW,7384.0
2019-12-01,Drug or alcohol issues,NSW,1993.0
2019-12-01,Financial assistance for accommodation,NSW,148.0
2019-12-01,Nights in emergency accommodation,NSW,46947.0
2019-12-01,Emergency accommodation,NSW,2373.0
2019-12-01,Homeless,NSW,9460.0
2019-12-01,At risk of homelessness,NSW,11713.0
2019-11-01,Indigenous,NSW,6673.0
2019-11-01,FDV,NSW,7744.0
2019-11-01,Mental health,NSW,7968.0
2019-11-01,Drug or alcohol issues,NSW,2238.0
2019-11-01,Financial assistance for accommodation,NSW,179.0
2019-11-01,Nights in emergency accommodation,NSW,45684.0
2019-11-01,Emergency accommodation,NSW,2465.0
2019-11-01,Homeless,NSW,10098.0
2019-11-01,At risk of homelessness,NSW,12293.0
2019-10-01,Indigenous,NSW,6739.0
2019-10-01,FDV,NSW,7833.0
2019-10-01,Mental health,NSW,7890.0
2019-10-01,Drug or alcohol issues,NSW,2251.0
2019-10-01,Financial assistance for accommodation,NSW,176.0
2019-10-01,Nights in emergency accommodation,NSW,45041.0
2019-10-01,Emergency accommodation,NSW,2441.0
2019-10-01,Homeless,NSW,10096.0
2019-10-01,At risk of homelessness,NSW,12097.0
2019-09-01,Indigenous,NSW,6798.0
2019-09-01,FDV,NSW,7677.0
2019-09-01,Mental health,NSW,7781.0
2019-09-01,Drug or alcohol issues,NSW,2262.0
2019-09-01,Financial assistance for accommodation,NSW,154.0
2019-09-01,Nights in emergency accommodation,NSW,45893.0
2019-09-01,Emergency accommodation,NSW,2430.0
2019-09-01,Homeless,NSW,9975.0
2019-09-01,At risk of homelessness,NSW,12231.0
2019-08-01,Indigenous,NSW,6848.0
2019-08-01,FDV,NSW,7786.0
2019-08-01,Mental health,NSW,7756.0
2019-08-01,Drug or alcohol issues,NSW,2213.0
2019-08-01,Financial assistance for accommodation,NSW,181.0
2019-08-01,Nights in emergency accommodation,NSW,47404.0
2019-08-01,Emergency accommodation,NSW,2438.0
2019-08-01,Homeless,NSW,10097.0
2019-08-01,At risk of homelessness,NSW,12158.0
2019-07-01,Indigenous,NSW,6737.0
2019-07-01,FDV,NSW,7832.0
2019-07-01,Mental health,NSW,7793.0
2019-07-01,Drug or alcohol issues,NSW,2236.0
2019-07-01,Financial assistance for accommodation,NSW,230.0
2019-07-01,Nights in emergency accommodation,NSW,46941.0
2019-07-01,Emergency accommodation,NSW,2502.0
2019-07-01,Homeless,NSW,10224.0
2019-07-01,At risk of homelessness,NSW,12028.0
2019-06-01,Indigenous,NSW,6679.0
2019-06-01,FDV,NSW,7714.0
2019-06-01,Mental health,NSW,7691.0
2019-06-01,Drug or alcohol issues,NSW,2164.0
2019-06-01,Financial assistance for accommodation,NSW,222.0
2019-06-01,Nights in emergency accommodation,NSW,46102.0
2019-06-01,Emergency accommodation,NSW,2481.0
2019-06-01,Homeless,NSW,10124.0
2019-06-01,At risk of homelessness,NSW,12136.0
2019-05-01,Indigenous,NSW,6804.0
2019-05-01,FDV,NSW,8042.0
2019-05-01,Mental health,NSW,7995.0
2019-05-01,Drug or alcohol issues,NSW,2302.0
2019-05-01,Financial assistance for accommodation,NSW,220.0
2019-05-01,Nights in emergency accommodation,NSW,48039.0
2019-05-01,Emergency accommodation,NSW,2530.0
2019-05-01,Homeless,NSW,10358.0
2019-05-01,At risk of homelessness,NSW,12446.0
2019-04-01,Indigenous,NSW,6715.0
2019-04-01,FDV,NSW,7791.0
2019-04-01,Mental health,NSW,7640.0
2019-04-01,Drug or alcohol issues,NSW,2247.0
2019-04-01,Financial assistance for accommodation,NSW,212.0
2019-04-01,Nights in emergency accommodation,NSW,46541.0
2019-04-01,Emergency accommodation,NSW,2427.0
2019-04-01,Homeless,NSW,10330.0
2019-04-01,At risk of homelessness,NSW,12032.0
2019-03-01,Indigenous,NSW,6711.0
2019-03-01,FDV,NSW,7928.0
2019-03-01,Mental health,NSW,7765.0
2019-03-01,Drug or alcohol issues,NSW,2308.0
2019-03-01,Financial assistance for accommodation,NSW,237.0
2019-03-01,Nights in emergency accommodation,NSW,47099.0
2019-03-01,Emergency accommodation,NSW,2477.0
2019-03-01,Homeless,NSW,10594.0
2019-03-01,At risk of homelessness,NSW,12180.0
2019-02-01,Indigenous,NSW,6555.0
2019-02-01,FDV,NSW,7966.0
2019-02-01,Mental health,NSW,7640.0
2019-02-01,Drug or alcohol issues,NSW,2253.0
2019-02-01,Financial assistance for accommodation,NSW,206.0
2019-02-01,Nights in emergency accommodation,NSW,43209.0
2019-02-01,Emergency accommodation,NSW,2438.0
2019-02-01,Homeless,NSW,10647.0
2019-02-01,At risk of homelessness,NSW,11718.0
2019-01-01,Indigenous,NSW,6472.0
2019-01-01,FDV,NSW,7913.0
2019-01-01,Mental health,NSW,7667.0
2019-01-01,Drug or alcohol issues,NSW,2269.0
2019-01-01,Financial assistance for accommodation,NSW,233.0
2019-01-01,Nights in emergency accommodation,NSW,45156.0
2019-01-01,Emergency accommodation,NSW,2463.0
2019-01-01,Homeless,NSW,10523.0
2019-01-01,At risk of homelessness,NSW,11500.0
2018-12-01,Indigenous,NSW,6382.0
2018-12-01,FDV,NSW,7542.0
2018-12-01,Mental health,NSW,7218.0
2018-12-01,Drug or alcohol issues,NSW,2102.0
2018-12-01,Financial assistance for accommodation,NSW,167.0
2018-12-01,Nights in emergency accommodation,NSW,42908.0
2018-12-01,Emergency accommodation,NSW,2177.0
2018-12-01,Homeless,NSW,9956.0
2018-12-01,At risk of homelessness,NSW,11305.0
2018-11-01,Indigenous,NSW,6830.0
2018-11-01,FDV,NSW,8114.0
2018-11-01,Mental health,NSW,7835.0
2018-11-01,Drug or alcohol issues,NSW,2338.0
2018-11-01,Financial assistance for accommodation,NSW,213.0
2018-11-01,Nights in emergency accommodation,NSW,42878.0
2018-11-01,Emergency accommodation,NSW,2338.0
2018-11-01,Homeless,NSW,10611.0
2018-11-01,At risk of homelessness,NSW,12100.0
2018-10-01,Indigenous,NSW,6726.0
2018-10-01,FDV,NSW,8118.0
2018-10-01,Mental health,NSW,7697.0
2018-10-01,Drug or alcohol issues,NSW,2343.0
2018-10-01,Financial assistance for accommodation,NSW,234.0
2018-10-01,Nights in emergency accommodation,NSW,45497.0
2018-10-01,Emergency accommodation,NSW,2478.0
2018-10-01,Homeless,NSW,10617.0
2018-10-01,At risk of homelessness,NSW,12119.0
2018-09-01,Indigenous,NSW,6526.0
2018-09-01,FDV,NSW,7900.0
2018-09-01,Mental health,NSW,7396.0
2018-09-01,Drug or alcohol issues,NSW,2273.0
2018-09-01,Financial assistance for accommodation,NSW,183.0
2018-09-01,Nights in emergency accommodation,NSW,45674.0
2018-09-01,Emergency accommodation,NSW,2387.0
2018-09-01,Homeless,NSW,10176.0
2018-09-01,At risk of homelessness,NSW,11729.0
2018-08-01,Indigenous,NSW,6850.0
2018-08-01,FDV,NSW,8239.0
2018-08-01,Mental health,NSW,7686.0
2018-08-01,Drug or alcohol issues,NSW,2310.0
2018-08-01,Financial assistance for accommodation,NSW,193.0
2018-08-01,Nights in emergency accommodation,NSW,46249.0
2018-08-01,Emergency accommodation,NSW,2390.0
2018-08-01,Homeless,NSW,10750.0
2018-08-01,At risk of homelessness,NSW,11911.0
2018-07-01,Indigenous,NSW,6611.0
2018-07-01,FDV,NSW,8005.0
2018-07-01,Mental health,NSW,7488.0
2018-07-01,Drug or alcohol issues,NSW,2218.0
2018-07-01,Financial assistance for accommodation,NSW,203.0
2018-07-01,Nights in emergency accommodation,NSW,46215.0
2018-07-01,Emergency accommodation,NSW,2432.0
2018-07-01,Homeless,NSW,10377.0
2018-07-01,At risk of homelessness,NSW,11664.0
2018-06-01,Indigenous,NSW,6568.0
2018-06-01,FDV,NSW,7841.0
2018-06-01,Mental health,NSW,7389.0
2018-06-01,Drug or alcohol issues,NSW,2196.0
2018-06-01,Financial assistance for accommodation,NSW,180.0
2018-06-01,Nights in emergency accommodation,NSW,45807.0
2018-06-01,Emergency accommodation,NSW,2351.0
2018-06-01,Homeless,NSW,10350.0
2018-06-01,At risk of homelessness,NSW,11683.0
2018-05-01,Indigenous,NSW,6648.0
2018-05-01,FDV,NSW,8060.0
2018-05-01,Mental health,NSW,7544.0
2018-05-01,Drug or alcohol issues,NSW,2255.0
2018-05-01,Financial assistance for accommodation,NSW,218.0
2018-05-01,Nights in emergency accommodation,NSW,50247.0
2018-05-01,Emergency accommodation,NSW,2474.0
2018-05-01,Homeless,NSW,10624.0
2018-05-01,At risk of homelessness,NSW,11735.0
2018-04-01,Indigenous,NSW,6370.0
2018-04-01,FDV,NSW,7775.0
2018-04-01,Mental health,NSW,7305.0
2018-04-01,Drug or alcohol issues,NSW,2160.0
2018-04-01,Financial assistance for accommodation,NSW,194.0
2018-04-01,Nights in emergency accommodation,NSW,47797.0
2018-04-01,Emergency accommodation,NSW,2495.0
2018-04-01,Homeless,NSW,10250.0
2018-04-01,At risk of homelessness,NSW,11117.0
2018-03-01,Indigenous,NSW,6604.0
2018-03-01,FDV,NSW,7762.0
2018-03-01,Mental health,NSW,7361.0
2018-03-01,Drug or alcohol issues,NSW,2282.0
2018-03-01,Financial assistance for accommodation,NSW,190.0
2018-03-01,Nights in emergency accommodation,NSW,48591.0
2018-03-01,Emergency accommodation,NSW,2514.0
2018-03-01,Homeless,NSW,10544.0
2018-03-01,At risk of homelessness,NSW,11403.0
2018-02-01,Indigenous,NSW,6516.0
2018-02-01,FDV,NSW,7735.0
2018-02-01,Mental health,NSW,7106.0
2018-02-01,Drug or alcohol issues,NSW,2253.0
2018-02-01,Financial assistance for accommodation,NSW,180.0
2018-02-01,Nights in emergency accommodation,NSW,42190.0
2018-02-01,Emergency accommodation,NSW,2311.0
2018-02-01,Homeless,NSW,10305.0
2018-02-01,At risk of homelessness,NSW,11130.0
2018-01-01,Indigenous,NSW,6284.0
2018-01-01,FDV,NSW,7523.0
2018-01-01,Mental health,NSW,7000.0
2018-01-01,Drug or alcohol issues,NSW,2234.0
2018-01-01,Financial assistance for accommodation,NSW,159.0
2018-01-01,Nights in emergency accommodation,NSW,45822.0
2018-01-01,Emergency accommodation,NSW,2394.0
2018-01-01,Homeless,NSW,10060.0
2018-01-01,At risk of homelessness,NSW,10826.0
2017-12-01,Indigenous,NSW,6003.0
2017-12-01,FDV,NSW,7070.0
2017-12-01,Mental health,NSW,6596.0
2017-12-01,Drug or alcohol issues,NSW,2123.0
2017-12-01,Financial assistance for accommodation,NSW,146.0
2017-12-01,Nights in emergency accommodation,NSW,46071.0
2017-12-01,Emergency accommodation,NSW,2254.0
2017-12-01,Homeless,NSW,9551.0
2017-12-01,At risk of homelessness,NSW,10456.0
2017-11-01,Indigenous,NSW,6405.0
2017-11-01,FDV,NSW,7588.0
2017-11-01,Mental health,NSW,7142.0
2017-11-01,Drug or alcohol issues,NSW,2288.0
2017-11-01,Financial assistance for accommodation,NSW,191.0
2017-11-01,Nights in emergency accommodation,NSW,46349.0
2017-11-01,Emergency accommodation,NSW,2456.0
2017-11-01,Homeless,NSW,10105.0
2017-11-01,At risk of homelessness,NSW,11219.0
2017-10-01,Indigenous,NSW,6283.0
2017-10-01,FDV,NSW,7399.0
2017-10-01,Mental health,NSW,7032.0
2017-10-01,Drug or alcohol issues,NSW,2238.0
2017-10-01,Financial assistance for accommodation,NSW,172.0
2017-10-01,Nights in emergency accommodation,NSW,48034.0
2017-10-01,Emergency accommodation,NSW,2502.0
2017-10-01,Homeless,NSW,9986.0
2017-10-01,At risk of homelessness,NSW,10819.0
2017-09-01,Indigenous,NSW,6245.0
2017-09-01,FDV,NSW,7304.0
2017-09-01,Mental health,NSW,6971.0
2017-09-01,Drug or alcohol issues,NSW,2191.0
2017-09-01,Financial assistance for accommodation,NSW,192.0
2017-09-01,Nights in emergency accommodation,NSW,45496.0
2017-09-01,Emergency accommodation,NSW,2394.0
2017-09-01,Homeless,NSW,10112.0
2017-09-01,At risk of homelessness,NSW,10569.0
2017-08-01,Indigenous,NSW,6286.0
2017-08-01,FDV,NSW,7207.0
2017-08-01,Mental health,NSW,7052.0
2017-08-01,Drug or alcohol issues,NSW,2265.0
2017-08-01,Financial assistance for accommodation,NSW,175.0
2017-08-01,Nights in emergency accommodation,NSW,46826.0
2017-08-01,Emergency accommodation,NSW,2398.0
2017-08-01,Homeless,NSW,10064.0
2017-08-01,At risk of homelessness,NSW,10808.0
2017-07-01,Indigenous,NSW,6197.0
2017-07-01,FDV,NSW,7068.0
2017-07-01,Mental health,NSW,6939.0
2017-07-01,Drug or alcohol issues,NSW,2210.0
2017-07-01,Financial assistance for accommodation,NSW,175.0
2017-07-01,Nights in emergency accommodation,NSW,45550.0
2017-07-01,Emergency accommodation,NSW,2333.0
2017-07-01,Homeless,NSW,10027.0
2017-07-01,At risk of homelessness,NSW,10696.0
2026-03-01,Indigenous,Vic,5400.0
2026-03-01,FDV,Vic,15091.0
2026-03-01,Mental health,Vic,9547.0
2026-03-01,Drug or alcohol issues,Vic,2686.0
2026-03-01,Financial assistance for accommodation,Vic,2067.0
2026-03-01,Nights in emergency accommodation,Vic,53909.0
2026-03-01,Emergency accommodation,Vic,3981.0
2026-03-01,Homeless,Vic,14865.0
2026-03-01,At risk of homelessness,Vic,17181.0
2026-02-01,Indigenous,Vic,5329.0
2026-02-01,FDV,Vic,14844.0
2026-02-01,Mental health,Vic,9371.0
2026-02-01,Drug or alcohol issues,Vic,2633.0
2026-02-01,Financial assistance for accommodation,Vic,1919.0
2026-02-01,Nights in emergency accommodation,Vic,48091.0
2026-02-01,Emergency accommodation,Vic,3786.0
2026-02-01,Homeless,Vic,14637.0
2026-02-01,At risk of homelessness,Vic,16823.0
2026-01-01,Indigenous,Vic,5090.0
2026-01-01,FDV,Vic,14454.0
2026-01-01,Mental health,Vic,9016.0
2026-01-01,Drug or alcohol issues,Vic,2598.0
2026-01-01,Financial assistance for accommodation,Vic,2092.0
2026-01-01,Nights in emergency accommodation,Vic,54405.0
2026-01-01,Emergency accommodation,Vic,4017.0
2026-01-01,Homeless,Vic,14515.0
2026-01-01,At risk of homelessness,Vic,15799.0
2025-12-01,Indigenous,Vic,4944.0
2025-12-01,FDV,Vic,14467.0
2025-12-01,Mental health,Vic,8872.0
2025-12-01,Drug or alcohol issues,Vic,2495.0
2025-12-01,Financial assistance for accommodation,Vic,1759.0
2025-12-01,Nights in emergency accommodation,Vic,54117.0
2025-12-01,Emergency accommodation,Vic,3692.0
2025-12-01,Homeless,Vic,14368.0
2025-12-01,At risk of homelessness,Vic,15708.0
2025-11-01,Indigenous,Vic,5003.0
2025-11-01,FDV,Vic,14360.0
2025-11-01,Mental health,Vic,8840.0
2025-11-01,Drug or alcohol issues,Vic,2452.0
2025-11-01,Financial assistance for accommodation,Vic,1663.0
2025-11-01,Nights in emergency accommodation,Vic,49250.0
2025-11-01,Emergency accommodation,Vic,3556.0
2025-11-01,Homeless,Vic,14458.0
2025-11-01,At risk of homelessness,Vic,15707.0
2025-10-01,Indigenous,Vic,5098.0
2025-10-01,FDV,Vic,14592.0
2025-10-01,Mental health,Vic,9128.0
2025-10-01,Drug or alcohol issues,Vic,2541.0
2025-10-01,Financial assistance for accommodation,Vic,1787.0
2025-10-01,Nights in emergency accommodation,Vic,51847.0
2025-10-01,Emergency accommodation,Vic,3646.0
2025-10-01,Homeless,Vic,14667.0
2025-10-01,At risk of homelessness,Vic,16438.0
2025-09-01,Indigenous,Vic,5062.0
2025-09-01,FDV,Vic,14563.0
2025-09-01,Mental health,Vic,9122.0
2025-09-01,Drug or alcohol issues,Vic,2551.0
2025-09-01,Financial assistance for accommodation,Vic,1722.0
2025-09-01,Nights in emergency accommodation,Vic,52097.0
2025-09-01,Emergency accommodation,Vic,3536.0
2025-09-01,Homeless,Vic,14710.0
2025-09-01,At risk of homelessness,Vic,16265.0
2025-08-01,Indigenous,Vic,5093.0
2025-08-01,FDV,Vic,14692.0
2025-08-01,Mental health,Vic,9186.0
2025-08-01,Drug or alcohol issues,Vic,2556.0
2025-08-01,Financial assistance for accommodation,Vic,1705.0
2025-08-01,Nights in emergency accommodation,Vic,54419.0
2025-08-01,Emergency accommodation,Vic,3659.0
2025-08-01,Homeless,Vic,14637.0
2025-08-01,At risk of homelessness,Vic,16408.0
2025-07-01,Indigenous,Vic,5234.0
2025-07-01,FDV,Vic,15011.0
2025-07-01,Mental health,Vic,9434.0
2025-07-01,Drug or alcohol issues,Vic,2606.0
2025-07-01,Financial assistance for accommodation,Vic,1739.0
2025-07-01,Nights in emergency accommodation,Vic,56506.0
2025-07-01,Emergency accommodation,Vic,3868.0
2025-07-01,Homeless,Vic,15030.0
2025-07-01,At risk of homelessness,Vic,16704.0
2025-06-01,Indigenous,Vic,5079.0
2025-06-01,FDV,Vic,15071.0
2025-06-01,Mental health,Vic,9358.0
2025-06-01,Drug or alcohol issues,Vic,2479.0
2025-06-01,Financial assistance for accommodation,Vic,1960.0
2025-06-01,Nights in emergency accommodation,Vic,57220.0
2025-06-01,Emergency accommodation,Vic,4047.0
2025-06-01,Homeless,Vic,14897.0
2025-06-01,At risk of homelessness,Vic,16879.0
